id,ctrl_flag,resp_flag,period,metric1,metric2,metric3,segment
4880638,0,0,post,249.9,310,340,A
4880638,0,0,post,309.7,370,340,B
3933955,0,0,post,8637.1,415,396,B
2767274,0,0,post,12079.9,0,0,B
2767274,0,0,post,11319.5,0,0,A
7387497,0,0,post,0,0,0,B
8834620,0,0,post,28612,400,198,A
147658,0,0,post,267.8,31.5,30,B
147658,1,0,post,504,81.5,80,B
7256669,0,0,post,0,250,0,B
68169,0,0,post,0,200,0,B
4502234,0,0,post,154.4,0,0,B
9191262,0,0,post,924.5,100,99,B
2186265,0,0,post,39163.9,500,500,B
8208282,0,0,post,9603.3,400,396,B
5092329,0,0,post,12452.6,500,550,A
4480424,0,0,post,7263.8,225,210,A
6105446,0,0,post,8655.8,350,350,B
7170542,0,0,post,497.2,200,210,B
915551,0,0,post,9297.2,400,396,B
9762598,0,0,post,304.9,0,0,B
7802630,0,0,post,5767.6,345,328,B
8354862,0,0,post,416.6,100,99,B
9605994,0,0,post,4429.9,450,396,A
9974339,0,0,post,18305.6,1200,449,B
2545486,0,0,post,1509.8,690,690,B
2545486,0,0,post,1463.2,690,690,A
6571618,0,0,post,11916.5,0,0,B
5468632,0,0,post,20763.6,350,396,B
2526105,0,0,post,5332.8,300,297,A
2526105,0,0,post,5266,300,396,B
8669183,0,0,post,13224.6,200,160,A
3104355,0,0,post,11.7,0,0,B
1081827,0,0,post,19202.6,560,546,B
3509857,0,0,post,6760.9,450,450,B
8985890,0,0,post,9716.9,490,424,A
3567106,0,0,post,960.2,300,297,B
5682106,0,0,post,3889.5,0,0,B
3633175,0,0,post,3283.2,0,149,B
8232364,0,0,post,686.6,100,0,B
4354499,0,0,post,5154.4,160,200,B
3621624,0,0,post,13721.9,150,426,B
2550642,0,0,post,3850.1,100,145,B
3517648,0,0,post,469,160,150,A
3580756,0,0,post,9578.4,500,500,B
6193348,0,0,post,8189.9,385,297,A
5632620,0,0,post,3390.4,220,190,A
715650,0,0,post,1517.4,180,110,A
9060685,0,0,post,20375.1,300,297,B
1829776,0,0,post,3445,290,288,B
1829776,0,0,post,3299.9,230,258,B
2506184,0,0,post,3631.9,310,270,B
2506184,0,0,post,2474.6,335,300,A
6257187,1,0,post,711.5,200,60,B
6257187,0,0,post,2316.7,100,120,A
9926497,0,0,post,1092.6,100,50,B
9926497,0,0,post,1092.2,102,50,A
309465,0,0,post,0.6,0,0,B
309465,0,0,post,6.9,0,0,B
3500478,0,0,post,17211.5,430,495,B
7675552,0,1,post,19701,600,545,A
7260846,0,0,post,1786.6,350,297,B
2915961,0,1,post,4745.9,390,298,B
2915961,0,0,post,3338.4,390,298,B
3496192,0,0,post,1158.3,170,160,B
5044335,0,0,post,0,0,0,B
6793654,0,0,post,0,0,0,B
3376911,1,0,post,4144.1,0,0,A
3376911,0,0,post,2731.9,0,0,B
2890957,0,0,post,8.2,0,0,B
6938987,0,0,post,11783.1,300,397,B
6938987,0,0,post,10134.7,300,309,A
6938987,0,0,post,7569,250,289,B
8652411,0,0,post,69170.5,1400,1400,B
1909468,1,0,post,179.8,350,450,B
262485,0,0,post,0,200,0,B
9044613,0,0,post,19.2,0,0,A
9044613,0,0,post,10.3,0,0,B
6788612,0,0,post,2076.4,470,396,B
4431835,0,0,post,25120.6,0,0,B
7738869,0,0,post,3.7,0,0,B
5612897,0,0,post,3574.1,400,396,B
5612897,0,0,post,3511,400,396,A
3294477,1,0,post,844.8,400,248,B
3294477,0,0,post,909.4,400,297,B
3294477,0,0,post,1108.9,100,347,A
1236333,0,0,post,8635.6,300,278,B
7811383,0,1,post,5945,340,299,B
734832,0,0,post,17564.5,610,600,B
4684133,0,0,post,6966.2,200,297,B
1817156,0,0,post,950.4,79.5,75,A
9107165,0,0,post,10544.3,500,450,B
9107165,0,0,post,9815,400,400,A
610684,0,0,post,732.3,360,0,B
5340698,0,0,post,10421.7,400,396,B
5340698,0,0,post,8902.4,400,396,B
4212709,0,0,post,4644.6,300,297,B
3704777,1,0,post,6188.2,400,360,B
6743821,0,0,post,4884.8,230,297,B
6743821,0,0,post,4844.3,330,327,A
6743821,1,0,post,5790.3,330,327,A
1211952,0,1,post,8551,300,297,B
3526286,0,0,post,2782.4,62,100,B
7139372,0,1,post,13753.8,250,248,B
2659460,0,0,post,5093.7,110,0,B
9888609,0,0,post,10900.6,140,140,B
566650,0,0,post,10466.7,550,397,A
7016789,0,1,post,3475.6,430,250,B
7016789,0,1,post,2924.7,530,349,A
1364806,1,0,post,3939.1,300,297,B
3481166,1,0,post,31438.8,0,0,B
8145191,0,0,post,8780.8,450,396,B
9513533,0,0,post,1357,300,0,B
3341842,1,0,post,17308.2,450,450,B
3341842,0,0,post,23123.2,400,400,A
3857958,0,0,post,2271.4,400,396,B
9131425,0,0,post,2324.5,100,99,A
5713209,0,0,post,0.4,0,0,B
8192214,0,0,post,28008.1,415,411,B
5076423,0,0,post,1865.2,140,120,A
5076423,0,0,post,1874.1,142,120,B
1008459,0,0,post,0,30,0,A
2628478,0,0,post,8621.7,250,248,B
6464183,0,0,post,7046.7,250,200,B
6396545,0,0,post,6581.9,295,228,B
8357663,0,0,post,0.8,0,0,B
8183738,0,0,post,27609,330,280,B
8183738,0,0,post,26266.9,250,200,A
3769856,0,0,post,2470.2,290,323,B
22119,0,0,post,27.1,0,30,B
9064169,0,0,post,10624.6,400,396,B
1028400,0,0,post,1410.9,200,180,B
3231411,0,0,post,1426.8,300,200,B
3736475,0,0,post,0,0,0,B
2304606,0,0,post,0,100,0,A
2304606,1,0,post,0,100,0,B
262696,0,0,post,12506.5,530,500,B
1455643,0,0,post,4449,0,0,B
2617688,0,0,post,2.5,0,0,B
4746246,0,0,post,1302.6,0,198,B
4746246,0,0,post,1606.8,500,297,B
7995256,0,0,post,2017.6,300,125,A
7995256,0,0,post,975,200,90,B
7463337,0,1,post,6748.4,262,250,B
6946950,0,0,post,10869.7,245,240,B
7469263,0,0,post,5.9,0,0,B
7402275,0,0,post,9905.5,280,280,A
7402275,0,0,post,10152.9,280,345,B
5094595,1,0,post,0,100,0,B
6362600,0,0,post,24142,400,396,B
9864673,0,0,post,1651.5,148,99,B
2022683,0,0,post,5357.1,10,0,B
2585228,0,0,post,10.8,30,30,B
5982464,0,0,post,0.1,115,0,A
3844487,0,0,post,56774.4,950,894,B
1204542,0,0,post,2110.9,120,120,B
4677545,0,0,post,13714.8,480,477,A
4677545,1,0,post,12155.7,430,426,B
4677545,0,0,post,12249.8,530,525,B
8864769,0,0,post,851.4,0,0,B
8864769,0,0,post,721.2,0,0,A
6788829,0,0,post,519,200,198,B
1293727,0,0,post,2932,390,400,B
3619173,1,0,post,53.9,0,0,B
900263,1,0,post,11539.5,92,75,B
8840312,0,0,post,4900.6,400,347,A
8840312,0,0,post,8629.2,500,397,B
4490342,0,0,post,20244,400,347,B
9683352,0,0,post,13989.9,500,396,A
1436453,0,0,post,12421.7,530,450,B
4664547,0,0,post,18521.8,320,320,B
5642694,0,0,post,19142.3,500,496,B
2000761,0,0,post,1281.2,31.5,15,B
2044813,0,0,post,63,80,30,B
194972,0,0,post,7605.2,130,260,B
194972,0,0,post,4448.3,2,150,A
8009141,0,1,post,3885.7,200,396,B
9857149,0,0,post,4531.7,300,300,B
92237,0,0,post,6089.5,450,400,B
2039289,0,0,post,12594.3,35,35,B
1172381,0,0,post,1732.8,347,100,B
4493522,0,0,post,57648,750,950,B
5504528,0,0,post,7407.7,350,350,B
5504528,0,0,post,7746.1,300,300,A
6551598,0,0,post,5171.6,215,200,B
1120735,0,0,post,244.5,20,0,B
7950882,0,0,post,15108.6,615,545,B
9360165,0,0,post,6355.7,380,298,A
3651258,0,0,post,0,30,0,A
5446542,0,0,post,0,0,0,B
2362593,0,0,post,99.3,0,0,A
4695732,0,0,post,1385.9,400,180,B
2525787,0,0,post,528.6,120,100,A
2525787,0,0,post,299.1,70,50,B
7757857,0,0,post,2228.6,150,150,B
2005955,0,0,post,18199.8,990,975,B
6608394,0,0,post,6374.6,360,379,B
9593781,0,0,post,6239.5,200,198,B
5578863,0,0,post,3990.8,350,350,B
3433874,0,0,post,426,0,0,A
3433874,0,0,post,445.5,60,60,B
112936,0,0,post,2355.2,200,270,B
4565242,0,0,post,8459.3,300,297,B
7647248,0,0,post,0.1,0,0,B
9968494,0,1,post,3835.6,300,297,A
9701516,0,0,post,12313.8,400,396,B
9701516,0,0,post,11773.2,400,396,B
8697522,0,0,post,0.5,300,0,B
9078672,0,0,post,2415.4,100,150,B
8769187,0,0,post,15833,400,450,B
2005315,0,0,post,16546.3,915,711,B
9237357,1,0,post,58,0,0,B
3887361,1,0,post,6918.8,200,198,B
2272373,0,0,post,1.5,0,100,B
9484407,0,0,post,0,30,0,B
7088463,0,0,post,6588.9,590,615,B
874467,0,0,post,4627,460,459,B
16522,0,0,post,571.5,120,170,B
2929947,0,0,post,16527.4,260,260,B
856977,0,0,post,4931.9,400,396,A
856977,1,0,post,5441.4,400,396,B
234986,0,0,post,8220.3,30,30,A
234986,0,0,post,8821.1,30,30,B
8879227,0,0,post,0.1,200,0,B
3787347,0,0,post,5196.5,400,430,B
2663525,0,0,post,4741.4,418,330,A
7327550,0,0,post,21935.6,300,396,B
6968587,0,0,post,20668.8,315,396,B
6308606,0,0,post,845.3,0,0,B
9694669,0,0,post,905.3,0,0,B
9694669,0,0,post,915.8,75,50,A
1804691,0,0,post,34845.8,300,297,B
1804691,0,0,post,35888.3,400,396,A
2698609,0,0,post,1951.8,300,297,B
3725869,0,0,post,2930,210,179,B
1844968,0,1,post,12973.8,600,594,B
1844968,1,0,post,11572.8,600,594,B
1844968,0,1,post,12093.7,500,495,B
5704969,0,0,post,5417.6,200,280,B
5704969,0,0,post,7184,250,300,A
131562,0,0,post,0.2,0,0,B
4676582,0,0,post,0,240,240,A
4676582,0,0,post,0,240,240,B
2353669,1,0,post,6181.5,376.5,390,B
2353669,0,0,post,6305.1,445,435,B
2353669,0,0,post,5217.9,311.5,340,A
1587805,0,0,post,14505.9,350,350,B
1587805,0,0,post,16645.6,390,398,B
6093826,0,0,post,2131.3,195,180,B
6093826,0,0,post,2136.5,165,150,A
9647232,0,0,post,207.7,30,30,B
5010241,0,0,post,4013.4,0,350,A
1152257,0,0,post,10040.8,350,350,B
1152257,0,0,post,11382.4,350,350,B
8250260,0,0,post,627.7,45,55,B
3385301,0,0,post,10709.8,100,297,A
3385301,0,0,post,10262.3,0,297,B
5859321,0,0,post,18325.6,400,396,B
5859321,1,0,post,18219.3,300,297,B
3085340,0,0,post,97.1,250,250,B
3085340,0,0,post,97,300,175,A
8576368,0,0,post,6509.9,400,396,B
683426,0,0,post,2926.1,300,297,B
2808443,0,0,post,12876.5,300,297,B
2556489,0,0,post,125.9,310,300,B
6215636,0,0,post,12174.3,200,198,B
3071684,1,0,post,14369.4,1310,1245,A
3071684,0,0,post,12130.8,920,847,B
2480807,0,0,post,1154.3,210,220,B
6787812,1,0,post,2768.3,320,300,B
4987830,0,0,post,9.8,0,0,B
549876,0,0,post,6542.9,360,360,A
7138893,0,0,post,384.4,0,99,A
628896,0,0,post,4377.6,380,380,B
9517931,0,0,post,2902.3,30,30,B
805994,0,0,post,1261.1,500,450,B
4669399,0,0,post,16056.3,450,320,B
3080136,0,0,post,346.1,40,30,B
5400192,0,0,post,2458,400,396,A
5400192,0,0,post,2253.3,400,396,B
1289227,0,0,post,10863.2,415,396,B
1289227,0,0,post,12379.8,415,396,A
6585346,0,0,post,3901.7,215,198,A
6585346,0,1,post,4867.6,230,213,B
328770,0,0,post,2968,1000,648,A
328770,0,0,post,2370,0,299,B
328770,0,0,post,2474.2,0,299,B
5363776,0,0,post,0,0,0,B
7515807,0,0,post,525.8,0,0,B
8888867,0,0,post,1945.9,400,297,B
8398204,0,0,post,26,250,250,A
8398204,0,0,post,29.5,250,250,B
4244208,0,0,post,2250.3,3650,198,B
1447233,0,0,post,10884.6,795,450,A
1447233,0,0,post,10526.7,860,480,B
3061374,0,0,post,9263.2,130,129,B
8419521,0,1,post,7671.6,450,447,B
820596,0,0,post,31860.8,350,349,B
2557605,0,0,post,2420.6,50,50,B
3079650,0,0,post,115.3,0,0,B
303860,0,0,post,15255.2,500,525,B
4667863,0,0,post,765.5,50,50,B
5544877,0,0,post,18153.7,430,429,B
5544877,0,0,post,16100.1,300,300,A
5475883,0,0,post,764.5,170,0,B
4232946,0,0,post,0,30,0,B
4232946,0,0,post,0,0,0,A
4589168,0,0,post,3548.6,210,150,A
4589168,0,0,post,7719.9,320,250,B
6054169,1,0,post,0,0,50,B
3241191,0,0,post,277.6,100,50,B
3732475,0,0,post,1968.3,245,265,B
3489520,0,0,post,5123.9,351.5,399,A
3489520,0,0,post,6282.9,351.5,399,B
8908529,0,0,post,10245.8,600,396,B
8908529,0,0,post,11698.4,1100,495,B
1735555,0,0,post,0,0,0,B
1735555,0,0,post,0,0,0,B
9337609,0,0,post,25868.6,290,290,B
79704,0,1,post,25427.3,620,698,A
8841844,0,0,post,3.3,0,0,B
1062882,1,0,post,1953.4,250,250,A
1062882,0,0,post,1914.5,250,250,B
9154129,0,0,post,193.2,160,130,B
9154129,0,0,post,193.9,190,130,A
9154129,0,0,post,193.9,190,130,B
6176137,0,0,post,10416.6,480,477,A
8410161,1,0,post,1661.1,270,210,B
9252166,1,0,post,286.4,450,230,B
9252166,0,0,post,158.3,250,185,B
3565413,0,0,post,42.6,50,50,B
3142421,0,0,post,8233.6,300,347,B
3142421,0,0,post,9622.3,415,248,B
2670453,0,0,post,19,0,0,B
1261638,0,0,post,5613.3,380,330,B
8606638,0,0,post,475.7,405,380,B
8606638,0,0,post,890,545,535,A
9777647,0,0,post,6.5,50,50,B
1373661,0,0,post,3408.7,300,300,B
4057669,0,0,post,5331.2,380,377,A
5241948,0,0,post,30929.3,0,0,B
5241948,0,0,post,29277.1,0,0,B
4652192,1,0,post,142.7,550,30,B
1629236,0,1,post,16642.7,300,297,B
1629236,0,0,post,18942.9,400,396,B
9128270,0,0,post,12873.8,300,396,B
9128270,0,0,post,11273.8,200,396,A
7940289,1,0,post,1522.9,300,299,B
2363311,0,0,post,7274.5,260,248,B
7214366,0,0,post,10686.1,350,348,B
9942366,0,0,post,18220.5,470,595,B
265385,0,0,post,2081.1,300,300,A
1699400,1,0,post,253.9,100,100,B
1699400,0,1,post,251.1,200,90,B
2211310,0,0,post,0,0,0,A
2211310,0,0,post,0,0,0,B
4414359,0,0,post,0,15,0,B
4260486,0,0,post,15597.4,75,45,B
9017508,0,0,post,10504.7,190,150,B
9017508,0,0,post,14302.2,250,249,B
744528,0,0,post,1322,110,140,B
8250654,0,0,post,2600.5,150,150,B
8250654,1,0,post,2801.5,180,180,A
609663,0,0,post,44660.4,400,396,B
613703,0,0,post,4406.3,60,60,B
613703,0,0,post,5028.7,60,60,A
1023725,0,0,post,6531.5,230,360,B
1023725,1,0,post,4996,340,390,B
6570981,0,0,post,1307,0,0,B
7175124,0,0,post,2570.3,230,150,A
9804132,0,0,post,84.7,500,40,B
5042178,0,0,post,0,300,0,B
3696292,0,0,post,2.2,265,290,B
6778298,0,0,post,19114.3,400,496,B
678411,0,0,post,400.9,300,50,A
678411,0,0,post,0.1,0,0,B
3886462,0,0,post,16557.1,400,400,A
5714523,0,0,post,0.6,30,0,B
5390691,0,0,post,985.3,90,50,A
5390691,0,0,post,868.6,70,50,B
763700,0,0,post,69.9,300,250,B
8930742,0,0,post,6827.2,0,297,B
8930742,0,0,post,8585.2,0,297,B
3677767,0,0,post,28,100,100,A
3677767,1,0,post,24.9,150,150,B
4087789,0,0,post,12905.2,400,400,B
6527986,1,0,post,3289.3,320,300,B
9013254,0,0,post,8189.3,250,250,B
4791612,0,0,post,121.1,50,0,B
7490677,0,0,post,1097.8,400,200,B
3686683,0,0,post,21661.6,430,426,B
4464412,0,0,post,20037.7,400,480,B
4464412,0,0,post,20719.2,500,580,A
7788564,0,0,post,13029.6,200,198,B
7788564,0,0,post,8583.7,200,198,A
372580,0,0,post,3201.6,3900,0,B
372580,0,0,post,2142.5,3700,0,B
5663830,0,0,post,4602.8,0,0,B
7672955,0,0,post,6849.1,170,400,B
9101107,0,0,post,133.9,0,0,A
8782121,0,0,post,1991.6,250,200,B
2550124,1,0,post,17563.3,600,396,B
2550124,0,0,post,15667.9,600,495,A
6401134,0,0,post,19751.2,430,430,B
7319478,0,0,post,722.7,60,60,B
250480,0,0,post,9661,50,70,B
4734533,0,0,post,28426.3,755,800,B
4734533,0,0,post,30512,810,850,A
3039622,1,0,post,8582.7,420,497,A
3039622,0,0,post,8265.4,450,547,B
7797825,0,0,post,601.1,525,340,B
3942295,0,0,post,12494.7,250,250,B
543372,0,0,post,1891.7,60,60,B
7599433,1,0,post,3283.9,452,380,B
7599433,0,0,post,1231.1,434,355,A
2805483,0,0,post,25439.6,300,297,B
2805483,0,0,post,25502.7,300,297,A
1860537,0,0,post,860.9,0,0,B
1860537,0,0,post,2227.7,50,50,A
1974577,0,0,post,34443.1,580,580,A
1974577,0,0,post,32213.5,630,680,B
9329584,0,0,post,10568.1,300,198,B
9329584,0,0,post,9476.4,350,198,B
53606,0,0,post,5293.7,320,348,B
6908656,0,0,post,6257.6,400,396,B
7309731,0,0,post,716,0,0,B
7730742,0,0,post,259.8,200,299,B
7730742,0,0,post,408.7,200,299,A
6987811,0,0,post,1118.7,400,396,A
1652921,0,0,post,320.9,50,80,B
8708901,0,0,post,107.3,60,0,B
4654342,0,0,post,12428.2,300,297,A
4654342,0,0,post,10795.8,200,198,B
294346,0,0,post,4392,200,396,B
6630346,0,0,post,3711.9,300,396,B
5550373,0,0,post,0,10,0,A
5550373,0,0,post,0,10,0,B
9799392,0,0,post,13764.4,0,50,B
8249564,1,0,post,13564.5,530,530,B
5745700,0,0,post,23872.3,520,517,B
9948806,0,0,post,63.4,150,250,B
9948806,0,0,post,1190.7,200,300,A
4883858,0,0,post,6119.5,715,100,B
2000859,0,0,post,9891.3,400,401,B
3190147,0,0,post,6104.5,390,330,B
2651155,0,0,post,4779.6,300,396,B
2651155,0,0,post,3229.3,400,396,B
8351189,0,0,post,18383.5,400,396,A
8351189,0,0,post,18995.5,400,396,B
9362212,0,0,post,8005.6,320,396,B
9362212,1,0,post,8720.5,400,396,A
3572224,0,0,post,17642.8,200,199,B
8913248,0,0,post,7140.5,600,594,B
8913248,0,0,post,2429,400,396,B
8913248,0,0,post,4675.6,400,396,B
9224251,0,0,post,5689.3,300,297,B
5466365,0,0,post,4675.4,600,347,A
2066407,0,0,post,6653,1000,995,B
2066407,0,0,post,5962.5,1000,995,B
2066407,0,0,post,6324.1,1000,995,A
5341435,0,0,post,10376.1,5,0,B
6849725,1,0,post,1559,200,198,B
5711755,0,1,post,33686.1,850,850,B
9794148,0,0,post,0,0,0,B
1770340,0,0,post,0,60,0,A
3309368,0,0,post,0.1,120,120,B
9089633,0,0,post,4522.1,150,150,B
9089633,0,0,post,5785.1,270,270,A
8664879,0,0,post,31641.8,1000,891,B
8664879,0,0,post,24042.8,500,594,B
8664879,0,0,post,11245,0,198,A
75880,0,0,post,7555.4,165,190,B
8741882,0,0,post,3060,250,297,B
5117969,0,1,post,3819.3,161.5,204,B
6917117,0,0,post,5283.2,250,250,B
1382125,0,1,post,23161.7,365,446,B
5786132,0,0,post,6649.4,250,250,B
5786132,0,0,post,5938.2,200,200,B
5786132,0,0,post,4150.6,150,150,A
6497150,0,0,post,17450.1,350,350,B
9076321,0,0,post,0,50,0,A
7253362,0,0,post,310.4,50,30,B
7253362,0,0,post,117.3,50,30,B
5142402,0,0,post,4079.9,200,198,A
5142402,0,0,post,5151.9,260,228,B
3137482,0,0,post,5685.2,300,297,B
4523482,0,0,post,6580.4,160,140,A
1447783,0,0,post,3485.2,300,300,B
7112797,0,0,post,276.3,0,30,B
7112797,0,0,post,276.3,0,30,A
9069839,0,0,post,2417.4,300,198,B
9069839,0,0,post,0.1,0,0,B
9757899,0,0,post,11475.9,300,297,B
3828959,0,0,post,1169,600,400,A
3828959,0,0,post,2363.5,500,400,B
3828959,0,0,post,1217,100,50,B
6529224,0,0,post,19898.2,302,396,A
744267,0,0,post,29653.2,400,320,B
9329156,0,0,post,4474.7,200,396,B
9247414,0,0,post,10970.7,500,350,B
5395658,0,0,post,41900.9,480,646,A
5395658,0,0,post,40959.3,430,597,B
8147722,0,0,post,1398.9,0,140,B
8147722,0,0,post,1062.6,0,100,B
5752741,0,0,post,23.2,50,50,B
5884804,0,0,post,5732.1,200,198,B
5884804,0,0,post,5211.4,200,198,B
3486961,0,0,post,5143.5,360,427,A
3486961,0,0,post,7268,360,477,B
1313964,0,0,post,324.6,180,105,A
6631984,0,0,post,24080.6,290,285,B
6631984,0,0,post,35598.7,490,535,B
5700178,0,0,post,7830,430,396,B
7040304,0,0,post,6953.8,90,100,A
7040304,0,1,post,8118.6,80,150,B
7378337,1,0,post,0,0,0,B
7378337,0,0,post,0,0,0,A
7717394,0,0,post,6851.2,350,350,B
8446394,0,0,post,42560.4,150,150,B
8446394,1,0,post,47740.2,90,90,A
6032421,0,0,post,37673.3,460,425,B
9586505,0,0,post,10151.2,400,475,A
1475506,0,0,post,4296.5,300,300,A
4024608,0,0,post,0,0,0,A
4513669,1,0,post,7531.4,0,0,A
6004699,0,0,post,17494.2,150,347,B
7245781,0,0,post,6131.5,100,99,B
9075788,0,0,post,6521.5,500,396,B
9075788,1,0,post,7815.2,400,396,A
259225,0,0,post,1895.7,280,20,B
259225,0,0,post,2028.6,260,0,A
403279,0,0,post,5644.5,1000,799,A
403279,0,0,post,6570.8,1000,649,B
1387417,0,0,post,1.8,50,50,A
1387417,0,0,post,291.2,0,0,B
1387417,0,0,post,17.6,0,0,B
8180464,0,0,post,8729.7,400,401,B
7888604,0,0,post,6780.8,310,370,A
6026610,0,0,post,6797.6,430,396,A
1311,0,0,post,8578.8,1300,900,B
7555383,0,0,post,4390.3,250,218,B
918477,0,0,post,18489.7,450,379,B
9684487,0,0,post,1624.6,200,270,B
9110500,0,0,post,0.7,500,0,A
9110500,0,0,post,0.7,300,0,B
8467579,0,0,post,1440.4,880,243,B
4462646,0,0,post,27244.5,310,309,B
3019810,0,0,post,5400.3,320,297,B
3049835,0,0,post,7206.6,380,430,B
1076411,0,0,post,5575.2,250,310,B
1076411,0,0,post,5200.8,200,310,B
6165525,0,0,post,2420.4,180,165,B
6165525,0,0,post,1184,180,165,A
4844578,0,0,post,0,0,0,B
4844578,0,0,post,472.5,1300,1548,B
1572605,0,0,post,129.9,0,0,A
1572605,0,0,post,45.4,150,250,B
8041805,0,0,post,861,60,80,B
8041805,0,0,post,780.7,60,50,B
1342835,0,0,post,0,0,0,B
1342835,1,0,post,0,0,0,A
4900237,0,0,post,1.4,10,0,A
4370308,0,0,post,2277.1,230,230,B
4370308,0,0,post,2830.2,230,230,B
1894328,0,0,post,601.2,0,0,B
6166462,0,0,post,3211.9,400,396,B
471577,0,0,post,4774.9,150,200,A
471577,0,0,post,5177.4,250,230,B
3792677,0,0,post,1947.5,530,400,B
3792677,0,0,post,1820.4,500,350,B
3792677,1,0,post,1835.3,400,300,A
9698766,0,0,post,565.7,360,250,A
9698766,0,0,post,628.1,540,400,B
1458797,0,0,post,462.8,100,99,A
1458797,0,0,post,314.5,200,198,B
7222800,0,0,post,54.6,115,50,B
7255877,0,0,post,48700,425,437,B
9662882,0,0,post,3956.4,250,250,B
9662882,0,0,post,4696,250,250,B
2007886,0,0,post,4711.6,100,100,B
6290888,1,0,post,17556.5,300,297,B
9061966,0,0,post,6085.4,400,396,B
9059118,0,0,post,0,0,0,B
2476167,0,0,post,16,0,0,B
3181411,1,0,post,13198.1,500,372,B
7792662,0,0,post,2.3,0,0,A
2183672,0,0,post,4985.8,500,995,B
2183672,0,0,post,5166.2,500,995,A
827828,0,0,post,23578.1,500,570,A
827828,0,0,post,19151.4,660,550,B
827828,0,0,post,18224,810,600,B
4915871,0,0,post,0,0,0,B
6137873,0,0,post,737.5,810,250,A
2846123,0,0,post,1141.9,200,120,A
2846123,0,0,post,1280.4,500,160,B
3887127,0,0,post,11306.8,350,350,B
6103150,1,0,post,15258.6,600,479,B
4532192,1,0,post,10104.6,400,427,B
3559202,0,0,post,17155.3,320,200,B
6669216,0,0,post,2046,350,350,B
7468407,0,0,post,183.8,190,149,B
7468407,0,0,post,211.4,20,0,A
9838413,0,0,post,0,500,0,B
9050462,0,0,post,6474.5,0,0,B
9050462,0,0,post,8389.8,0,0,B
5507528,0,0,post,2689.6,61.5,20,A
5507528,1,0,post,2841.6,61.5,20,B
6061621,0,0,post,1858.5,200,349,B
7158632,0,0,post,9986.4,540,450,B
3516836,0,0,post,17082,300,297,B
3516836,0,0,post,18241.7,200,297,B
2286950,0,0,post,13369.3,150,0,B
3105103,0,0,post,0.2,0,0,B
3105103,0,0,post,0.2,0,0,A
4781300,0,1,post,5698.6,160,160,B
4781300,0,0,post,5403.8,160,160,B
3596316,0,0,post,492.4,0,20,B
5449498,0,0,post,3530,360,400,B
6105700,1,0,post,2816.6,150,200,B
6105700,1,0,post,3706.3,200,300,A
6042719,0,0,post,7390.1,300,297,A
3500830,0,0,post,0.6,0,50,B
8274855,0,0,post,567,240,200,A
8274855,0,0,post,784.1,300,250,B
2755103,0,0,post,2005.1,535,210,A
8411126,0,0,post,14.6,0,0,B
3062305,0,0,post,3434.2,400,396,A
3296324,1,0,post,0.2,21.5,15,B
1040347,0,0,post,3.3,0,0,B
1040347,0,0,post,1.8,0,0,A
105418,0,0,post,4478.1,0,0,B
6936429,0,0,post,17120.3,650,645,B
8394429,0,0,post,131.9,0,99,B
2433692,1,0,post,9400.1,360,0,B
1968777,1,0,post,14472.8,400,396,B
8126837,0,0,post,1899.8,300,299,A
8126837,0,0,post,2053.7,300,299,B
9876861,0,0,post,27303.4,400,396,A
9876861,0,0,post,31413.1,430,426,B
9104197,0,0,post,103,50,50,B
1448202,0,0,post,1,0,0,A
1448202,0,0,post,537.8,0,50,B
7359278,0,0,post,7778.1,80,50,B
7359278,0,0,post,10370.2,180,149,A
5456308,0,0,post,13329.3,420,400,B
3293310,0,0,post,1995.6,60,80,B
7886151,0,0,post,2841.7,915,448,B
910345,1,0,post,0,100,0,A
2981345,0,0,post,1236.9,500,50,B
8302351,1,0,post,220.7,65,50,B
8593412,1,0,post,1216.9,300,299,B
4391456,0,0,post,0,330,0,B
8812490,0,0,post,13035.9,410,396,B
710974,0,0,post,0,15,0,B
710974,0,0,post,0,50,0,B
199982,0,0,post,51213.2,445,380,A
199982,0,0,post,50413.3,480,390,B
1483985,0,0,post,9034.3,400,416,B
7759191,0,0,post,1749.2,30,30,B
1214317,0,0,post,6780.1,520,510,B
